;Time;Fy;Model_strength
466;466,0;39,4;41,278482920687004
467;467,0;39,07;41,31262820377522
468;468,0;40,39;41,346773486863434
469;469,0;39,29;41,38091876995165
470;470,0;39,88;41,415064053039856
471;471,0;41,01;41,44920933612807
472;472,0;39,14;41,483354619216286
473;473,0;39,49;41,5174999023045
474;474,0;40,65;41,551645185392715
475;475,0;40,24;41,58579046848092
476;476,0;39,66;41,619935751569145
477;477,0;40,37;41,65408103465735
478;478,0;39,85;41,68822631774557
479;479,0;40,97;41,72237160083378
480;480,0;39,81;41,756516883922
481;481,0;40,98;41,79066216701021
482;482,0;40,36;41,82480745009842
483;483,0;41,51;41,85895273318664
484;484,0;39,68;41,89309801627485
485;485,0;40,54;41,92724329936307
486;486,0;40,82;41,96138858245128
487;487,0;40,77;41,99553386553949
488;488,0;40,07;42,02967914862771
489;489,0;40,32;42,063824431715915
490;490,0;40,26;42,09796971480414
491;491,0;42,22;42,132114997892344
492;492,0;41,27;42,166260280980566
493;493,0;39,43;42,200405564068774
494;494,0;41,12;42,23455084715699
495;495,0;41,14;42,2686961302452
496;496,0;41,33;42,30284141333341
497;497,0;39,74;42,33698669642163
498;498,0;39,49;42,37113197950984
499;499,0;36,61;42,40527726259806
500;500,0;31,48;42,43942254568627
501;501,0;26,33;42,473567828774485
502;502,0;20,75;42,5077131118627
503;503,0;16,5;42,541858394950914
504;504,0;19,4;42,57600367803913
505;505,0;29,27;42,61014896112734
506;506,0;35,52;42,64429424421556
507;507,0;38,99;42,678439527303766
508;508,0;43,91;42,71258481039198
509;509,0;40,95;42,746730093480195
510;510,0;42,23;42,78087537656841
511;511,0;42,29;42,815020659656625
512;512,0;43,33;42,84916594274483
513;513,0;41,17;42,883311225833054
514;514,0;41,42;42,91745650892126
515;515,0;43,93;42,95160179200948
516;516,0;42,03;42,98574707509769
517;517,0;42,22;43,019892358185906
518;518,0;43,33;43,05403764127412
519;519,0;40,78;43,08818292436233
520;520,0;41,6;43,12232820745055
521;521,0;43,03;43,15647349053876
522;522,0;42,57;43,19061877362697
523;523,0;41,24;43,22476405671519
524;524,0;41,59;43,2589093398034
525;525,0;42,96;43,29305462289162
526;526,0;41,47;43,327199905979825
527;527,0;40,89;43,36134518906805
528;528,0;40,75;43,395490472156254
529;529,0;42,84;43,42963575524447
530;530,0;40,45;43,463781038332684
531;531,0;41,61;43,4979263214209
532;532,0;42,92;43,53207160450911
533;533,0;40,89;43,56621688759732
534;534,0;41,54;43,60036217068554
535;535,0;41,03;43,63450745377375
536;536,0;42,49;43,668652736861965
537;537,0;40,65;43,70279801995018
538;538,0;40,56;43,736943303038395
539;539,0;40,67;43,77108858612661
540;540,0;42,57;43,80523386921482
541;541,0;39,97;43,83937915230304
542;542,0;40,49;43,873524435391246
543;543,0;41,05;43,90766971847946
544;544,0;41,35;43,941815001567676
545;545,0;40,57;43,97596028465589
546;546,0;40,41;44,010105567744105
547;547,0;42,52;44,04425085083231
548;548,0;40,13;44,078396133920535
549;549,0;39,9;44,11254141700874
550;550,0;40,45;44,14668670009696
551;551,0;41,54;44,18083198318517
552;552,0;39,27;44,21497726627339
553;553,0;40,35;44,2491225493616
554;554,0;41,34;44,28326783244981
555;555,0;40,5;44,31741311553803
556;556,0;40,38;44,35155839862624
557;557,0;40,61;44,38570368171445
558;558,0;42,48;44,41984896480267
559;559,0;41,72;44,45399424789088
560;560,0;41,09;44,4881395309791
561;561,0;41,84;44,522284814067305
562;562,0;40,08;44,55643009715553
563;563,0;40,48;44,590575380243735
564;564,0;40,28;44,62472066333195
565;565,0;41,11;44,658865946420164
566;566,0;41,69;44,69301122950838
567;567,0;41,32;44,72715651259659
568;568,0;40,1;44,7613017956848
569;569,0;40,8;44,79544707877302
570;570,0;43,05;44,82959236186123
571;571,0;44,82;44,86373764494945
572;572,0;42,72;44,89788292803766
573;573,0;44,78;44,932028211125875
574;574,0;45,03;44,96617349421409
575;575,0;46,76;45,0003187773023
576;576,0;44,81;45,03446406039052
577;577,0;44,96;45,06860934347873
578;578,0;45,73;45,10275462656695
579;579,0;46,28;45,136899909655156
